"weekly",168,1644,1,1,5,0,0,0,3.3386,2.2763,53.895045,0,6.33,"LOCALLY_SOLVED","OK","3624.603299;3630.020582;3578.883293;3588.830185;3595.849077;3600.9825;3604.933191;3608.141967;3610.88535;3613.336796;3615.605114;3617.758557;3619.839942","3567.271;3652.93;3614.77;3584.42;3700.76;3811.42;3857.31;3783.4;3727.36;3866.92;3750.27;3560.46;3450.5","A","aa68d57","clean","not_recorded","not_recorded","1.9.4","not_recorded","not_recorded","not_recorded","Windows-x86_64","m4_innov_weekly_moi148.csv"
"weekly",177,1644,4,1,0,0,0,0,3.4165,1.392,165.618448,0,4.54,"LOCALLY_SOLVED","OK","6590.865157;6606.552437;6595.582513;6577.000136;6587.470364;6588.933199;6588.108059;6585.722941;6587.196074;6587.251885;6587.215424;6586.89359;6587.101468","6695.8;6817.0;6581.7;6559.6;6994.5;6919.5;7022.6;6730.5;6817.8;7027.7;6955.2;6793.9;6499.6","A","aa68d57","clean","not_recorded","not_recorded","1.9.4","not_recorded","not_recorded","not_recorded","Windows-x86_64","m4_innov_weekly_moi148.csv"
"weekly",176,1644,2,2,2,0,0,0,2.6352,3.3168,20.040205,0,5.48,"LOCALLY_SOLVED","OK","2543.264121;2537.522874;2539.581642;2545.453158;2550.792818;2555.407071;2559.967163;2564.635086;2569.332796;2574.018701;2578.697451;2583.376738;2588.057296","2549.213;2475.26;2459.08;2490.54;2515.97;2480.48;2485.86;2469.92;2502.86;2485.63;2467.43;2481.02;2574.63","A","aa68d57","clean","not_recorded","not_recorded","1.9.4","not_recorded","not_recorded","not_recorded","Windows-x86_64","m4_innov_weekly_moi148.csv"
"weekly",34,1623,4,1,3,0,0,0,31.7585,2.2687,229.170777,0,19.49,"LOCALLY_SOLVED","OK","1264.453044;1259.044557;1216.48867;1286.493684;1257.704826;1267.852362;1238.612336;1266.225416;1258.561431;1264.107091;1251.362484;1259.566213;1258.463239","1528.0;1485.0;1676.0;1434.0;2556.0;2017.0;1752.0;1575.0;1478.0;2618.0;2045.0;1480.0;1464.0","A","aa68d57","clean","not_recorded","not_recorded","1.9.4","not_recorded","not_recorded","not_recorded","Windows-x86_64","m4_innov_weekly_moi148.csv"
"weekly",184,1644,5,2,2,0,0,0,0.4055,1.7407,10.856204,0,5.14,"LOCALLY_SOLVED","OK","4611.021397;4620.036418;4615.760541;4620.43145;4627.688184;4634.510488;4638.202452;4642.089578;4647.701619;4653.321744;4658.380191;4662.991993;4668.071541","4617.5212;4622.402;4618.642;4618.395;4642.408;4655.815;4667.141;4665.69;4673.901;4688.093;4691.17;4685.57;4695.057","A","aa68d57","clean","not_recorded","not_recorded","1.9.4","not_recorded","not_recorded","not_recorded","Windows-x86_64","m4_innov_weekly_moi148.csv"
"weekly",61,1705,5,2,0,0,0,0,4.9065,4.2638,124.348474,0,2.9,"LOCALLY_SOLVED","OK","10232.952563;11415.071688;11387.174452;10474.425928;10464.814656;11213.935892;11305.069911;10736.296443;10642.146783;11118.250761;11256.939123;10908.385925;10794.227514","10128.3;10802.8;10802.8;10971.1;10971.1;10436.8;10436.8;11025.5;11025.5;10135.8;10135.8;10934.7;10934.7","A","aa68d57","clean","not_recorded","not_recorded","1.9.4","not_recorded","not_recorded","not_recorded","Windows-x86_64","m4_innov_weekly_moi148.csv"
"weekly",179,1644,3,1,3,0,0,0,0.3759,1.2759,8.053444,0,7.02,"LOCALLY_SOLVED","OK","2715.449473;2717.780004;2719.586903;2720.631056;2721.554888;2723.068064;2725.125443;2727.048692;2728.368332;2729.349711;2730.622821;2732.422808;2734.353467","2709.779;2713.39;2711.95;2713.77;2713.77;2722.18;2721.67;2737.86;2723.28;2754.11;2756.24;2751.53;2745.86","A","aa68d57","clean","not_recorded","not_recorded","1.9.4","not_recorded","not_recorded","not_recorded","Windows-x86_64","m4_innov_weekly_moi148.csv"
"weekly",280,1644,5,1,0,0,0,0,0.7757,1.1436,36.940656,0,4.29,"LOCALLY_SOLVED","OK","5402.985987;5409.232452;5414.34868;5412.899861;5415.684626;5419.964095;5424.060947;5426.258103;5428.719612;5431.926822;5435.363017;5438.329184;5441.129245","5447.979;5462.14;5487.29;5483.53;5478.69;5471.28;5473.97;5487.77;5448.53;5428.96;5440.01;5462.1;5471.9","A","aa68d57","clean","not_recorded","not_recorded","1.9.4","not_recorded","not_recorded","not_recorded","Windows-x86_64","m4_innov_weekly_moi148.csv"
"weekly",185,1644,5,2,1,0,0,0,0.4326,1.4295,12.456751,0,5.92,"LOCALLY_SOLVED","OK","4072.593422;4081.176995;4074.577033;4078.588207;4085.650102;4093.070332;4095.28227;4098.286931;4103.080032;4108.765235;4113.103714;4116.925388;4121.191484","4072.7233;4076.188;4069.913;4070.042;4094.539;4108.687;4119.744;4116.913;4129.048;4145.197;4147.169;4139.36;4147.867","A","aa68d57","clean","not_recorded","not_recorded","1.9.4","not_recorded","not_recorded","not_recorded","Windows-x86_64","m4_innov_weekly_moi148.csv"
"weekly",253,1874,5,1,1,0,0,0,1.0595,3.1486,42.28457,0,5.02,"LOCALLY_SOLVED","OK","12401.926515;12470.677958;12444.263552;12392.890337;12411.288772;12498.964594;12490.912998;12454.565162;12433.388666;12505.315155;12524.2638;12500.340543;12467.26892","12389.0;12551.0;12538.0;12445.0;12427.0;12637.0;12671.0;12626.0;12568.0;12702.0;12742.0;12726.0;12679.0","A","aa68d57","clean","not_recorded","not_recorded","1.9.4","not_recorded","not_recorded","not_recorded","Windows-x86_64","m4_innov_weekly_moi148.csv"
"weekly",2,1710,5,2,2,0,0,0,3.8045,11.135,12.059744,0,6.33,"LOCALLY_SOLVED","OK","3502.311503;3501.21781;3483.368495;3445.938986;3446.009852;3457.1518;3451.423168;3442.250504;3434.590292;3439.826942;3436.855989;3433.932159;3428.288599","3608.061;3624.368;3537.64;3587.344;3662.088;3658.634;3622.148;3591.48;3638.559;3635.781;3522.328;3458.631;3354.758","A","aa68d57","clean","not_recorded","not_recorded","1.9.4","not_recorded","not_recorded","not_recorded","Windows-x86_64","m4_innov_weekly_moi148.csv"
"weekly",250,2178,2,2,2,0,0,0,2.1276,2.6412,26.972209,0,5.96,"LOCALLY_SOLVED","OK","3346.775672;3262.297305;3259.368052;3321.021428;3342.47261;3312.496938;3298.139553;3321.217473;3341.971143;3337.413999;3328.969705;3336.468045;3349.961572","3446.7;3205.7;3207.3;3331.9;3479.1;3223.9;3228.3;3338.6;3461.4;3330.3;3232.7;3339.3;3518.5","A","aa68d57","clean","not_recorded","not_recorded","1.9.4","not_recorded","not_recorded","not_recorded","Windows-x86_64","m4_innov_weekly_moi148.csv"
"weekly",251,1913,1,2,4,0,0,0,4.3517,10.4076,28.840481,0,10.25,"LOCALLY_SOLVED","OK","6729.480984;6728.701938;6723.762963;6721.39268;6716.70881;6714.108757;6709.631838;6706.845387;6702.536354;6699.59869;6695.425852;6692.36552;6688.303168","6671.0;6836.0;6803.0;6884.0;6879.0;6940.0;7042.0;7117.0;7136.0;7116.0;7164.0;7197.0;7229.0","A","aa68d57","clean","not_recorded","not_recorded","1.9.4","not_recorded","not_recorded","not_recorded","Windows-x86_64","m4_innov_weekly_moi148.csv"
"weekly",3,2178,4,2,3,0,0,0,0.7184,2.129,33.355168,0,11.28,"LOCALLY_SOLVED","OK","9663.74343;9883.473339;9871.005413;9708.145983;9656.409199;9861.973426;9913.95501;9823.663186;9705.348564;9836.814462;9939.598668;9905.91666;9790.101363","9602.4;9895.9;9915.9;9726.6;9626.5;9966.1;10008.5;9911.7;9760.7;9968.2;10089.1;10005.9;9823.3","A","aa68d57","clean","not_recorded","not_recorded","1.9.4","not_recorded","not_recorded","not_recorded","Windows-x86_64","m4_innov_weekly_moi148.csv"
"weekly",64,2178,5,1,1,0,0,0,3.2511,2.1905,207.497933,0,10.8,"LOCALLY_SOLVED","OK","13948.129154;12529.258656;12816.289822;13551.189966;14262.079108;12878.202502;12736.926811;13177.09529;14158.261943;13382.525302;12707.435999;13001.68253;13801.998627","14834.0;12734.0;12772.0;13825.0;15080.0;12824.0;12879.0;13769.0;14767.0;13645.0;12832.0;13629.0;15073.0","A","aa68d57","clean","not_recorded","not_recorded","1.9.4","not_recorded","not_recorded","not_recorded","Windows-x86_64","m4_innov_weekly_moi148.csv"
"weekly",248,2179,5,2,0,0,0,0,3.6485,4.3735,143.64798,0,3.21,"LOCALLY_SOLVED","OK","16325.568338;17754.570929;17783.389176;16725.771706;16792.356706;17799.204015;17916.247538;17220.839916;17215.850337;17916.939501;18086.090491;17643.984496;17607.30227","16190.4;16913.4;16913.4;17091.0;17091.0;16552.7;16552.7;17220.2;17220.2;16522.2;16522.2;17584.0;17584.0","A","aa68d57","clean","not_recorded","not_recorded","1.9.4","not_recorded","not_recorded","not_recorded","Windows-x86_64","m4_innov_weekly_moi148.csv"
"weekly",1,2179,4,2,1,0,0,0,2.7753,15.4297,63.683039,0,8.1,"LOCALLY_SOLVED","OK","35443.519047;35171.511531;35182.840579;34968.827134;34973.040439;34925.531387;34919.288293;34869.343704;34859.369383;34841.587011;34829.355999;34808.559512;34795.228427","35397.16;35808.59;35808.59;36246.14;36246.14;36403.7;36403.7;36150.2;36150.2;35790.55;35790.55;34066.95;34066.95","A","aa68d57","clean","not_recorded","not_recorded","1.9.4","not_recorded","not_recorded","not_recorded","Windows-x86_64","m4_innov_weekly_moi148.csv"
"weekly",66,2178,5,2,3,0,0,0,0.3664,0.9363,29.380018,0,10.67,"LOCALLY_SOLVED","OK","7383.507476;7615.489944;7599.271306;7411.582487;7359.427269;7593.206829;7665.075178;7530.833787;7390.771615;7551.222616;7702.430983;7635.283268;7466.732054","7318.7;7580.2;7605.2;7418.2;7320.8;7633.4;7663.4;7564.1;7418.4;7616.0;7729.0;7645.0;7464.2","A","aa68d57","clean","not_recorded","not_recorded","1.9.4","not_recorded","not_recorded","not_recorded","Windows-x86_64","m4_innov_weekly_moi148.csv"
"weekly",252,2178,5,2,3,0,0,0,0.3828,1.0269,32.700597,0,10.17,"LOCALLY_SOLVED","OK","8626.995917;8867.309421;8846.657366;8652.88139;8605.396876;8852.471922;8921.557378;8781.647589;8640.703243;8814.965557;8968.134967;8895.299705;8722.827291","8557.6;8835.3;8859.0;8662.7;8563.5;8897.2;8930.5;8826.7;8675.2;8886.2;9003.2;8917.6;8732.1","A","aa68d57","clean","not_recorded","not_recorded","1.9.4","not_recorded","not_recorded","not_recorded","Windows-x86_64","m4_innov_weekly_moi148.csv"
"weekly",65,2178,5,1,1,0,0,0,2.8644,2.0938,266.376206,0,11.21,"LOCALLY_SOLVED","OK","19434.579282;17733.254498;18088.022743;19000.294028;19784.979872;18174.793478;17958.466069;18566.385705;19668.149;18777.386091;17924.69581;18331.720767;19272.399136","20461.0;17999.0;18027.0;19270.0;20726.0;18118.0;18144.0;19242.0;20438.0;19136.0;18135.0;19163.0;20871.0","A","aa68d57","clean","not_recorded","not_recorded","1.9.4","not_recorded","not_recorded","not_recorded","Windows-x86_64","m4_innov_weekly_moi148.csv"
"weekly",91,2283,4,1,0,0,0,0,0.7863,1.2553,123.193434,0,4.87,"LOCALLY_SOLVED","OK","19585.728783;19643.971287;19748.877417;19648.925093;19675.215704;19684.382118;19706.75942;19703.537585;19714.180301;19721.993559;19732.246778;19739.364294;19748.064367","19466.9;19798.45;19924.33;19681.8;19608.88;19636.22;19838.41;20051.33;19701.9;19697.26;19797.94;19395.38;19260.01","A","aa68d57","clean","not_recorded","not_recorded","1.9.4","not_recorded","not_recorded","not_recorded","Windows-x86_64","m4_innov_weekly_moi148.csv"
"weekly",96,2283,5,2,0,0,0,0,1.7702,6.9751,28.765681,0,4.54,"LOCALLY_SOLVED","OK","11326.738504;11344.489652;11257.973087;11231.834205;11250.145659;11270.19541;11231.522365;11192.117556;11186.323178;11198.62074;11184.230585;11152.279792;11133.418373","11355.272;11385.864;11303.634;11309.627;11397.101;11427.142;11459.31;11388.745;11451.752;11478.884;11545.812;11497.115;11568.007","A","aa68d57","clean","not_recorded","not_recorded","1.9.4","not_recorded","not_recorded","not_recorded","Windows-x86_64","m4_innov_weekly_moi148.csv"
"weekly",62,2179,2,1,2,0,0,0,2.61,3.0207,62.958219,0,13.3,"LOCALLY_SOLVED","OK","7202.874852;7175.810058;7172.001042;7151.623835;7149.249226;7133.894873;7132.480395;7120.901477;7120.119394;7111.380506;7111.00617;7104.405354;7104.28629","7208.8;7061.6;7061.6;7018.9;7018.9;7157.6;7157.6;7144.4;7144.4;7536.5;7536.5;7620.1;7620.1","A","aa68d57","clean","not_recorded","not_recorded","1.9.4","not_recorded","not_recorded","not_recorded","Windows-x86_64","m4_innov_weekly_moi148.csv"
"weekly",97,2283,1,1,1,0,0,0,3.659,0.2597,67.760824,0,6.15,"LOCALLY_SOLVED","OK","469.200144;473.204146;473.773867;473.854931;473.866466;473.868107;473.86834;473.868374;473.868378;473.868379;473.868379;473.868379;473.868379","447.83;454.85;482.02;472.14;455.09;481.15;524.38;519.49;485.51;467.8;486.97;483.66;457.56","A","aa68d57","clean","not_recorded","not_recorded","1.9.4","not_recorded","not_recorded","not_recorded","Windows-x86_64","m4_innov_weekly_moi148.csv"
"weekly",63,2179,4,1,2,0,0,0,2.8068,2.6416,66.602066,0,13.35,"LOCALLY_SOLVED","OK","6145.233869;6234.238943;6093.945738;6022.04424;6196.860511;6231.341909;6041.56998;6052.629705;6240.482679;6183.244156;6011.609414;6110.708553;6254.509954","6062.1;6110.6;6110.6;6119.9;6119.9;6115.9;6115.9;6194.7;6194.7;6386.4;6386.4;6649.3;6649.3","A","aa68d57","clean","not_recorded","not_recorded","1.9.4","not_recorded","not_recorded","not_recorded","Windows-x86_64","m4_innov_weekly_moi148.csv"
"weekly",98,2283,4,1,0,0,0,0,2.5858,0.2245,70.514338,0,6.12,"LOCALLY_SOLVED","OK","594.914816;606.045624;613.316629;601.200912;602.995578;603.332597;605.823866;603.87506;604.201665;603.892677;604.48636;604.153456;604.259913","584.3;590.59;610.91;597.94;585.15;610.26;651.93;646.63;617.37;598.04;617.17;615.46;586.87","A","aa68d57","clean","not_recorded","not_recorded","1.9.4","not_recorded","not_recorded","not_recorded","Windows-x86_64","m4_innov_weekly_moi148.csv"
"weekly",102,2283,5,2,0,0,0,0,2.3397,6.0559,61.804464,0,4.19,"LOCALLY_SOLVED","OK","15977.262123;16020.729411;15982.03067;16055.166061;16103.163011;16152.295078;16173.635357;16208.357953;16243.666896;16291.6325;16327.437923;16363.436344;16397.881029","16004.79;15859.41;15729.3;15616.87;15749.81;15642.21;15716.89;15789.79;15961.13;15986.34;15871.65;15813.95;15743.94","A","aa68d57","clean","not_recorded","not_recorded","1.9.4","not_recorded","not_recorded","not_recorded","Windows-x86_64","m4_innov_weekly_moi148.csv"
"weekly",100,2283,5,2,0,0,0,0,2.481,5.1883,55.203253,0,4.3,"LOCALLY_SOLVED","OK","11392.619392;11460.595837;11415.481684;11378.546895;11351.373045;11378.837074;11379.007333;11359.395118;11336.823667;11333.710023;11333.10972;11326.068179;11311.625416","11474.49;11875.5;11517.02;11305.8;11423.14;11647.5;11632.38;11729.89;11679.04;11740.51;11934.32;11741.1;11634.37","A","aa68d57","clean","not_recorded","not_recorded","1.9.4","not_recorded","not_recorded","not_recorded","Windows-x86_64","m4_innov_weekly_moi148.csv"
"weekly",249,2179,5,2,2,0,0,0,4.424,15.895,58.792957,0,10.99,"LOCALLY_SOLVED","OK","21258.108742;21043.499645;21055.536415;20809.936672;20826.12801;20733.289693;20749.440299;20636.91809;20652.865879;20566.141172;20580.560887;20489.706855;20502.853302","21254.72;21655.06;21655.06;22030.28;22030.28;22104.93;22104.93;21822.79;21822.79;21445.17;21445.17;19654.69;19654.69","A","aa68d57","clean","not_recorded","not_recorded","1.9.4","not_recorded","not_recorded","not_recorded","Windows-x86_64","m4_innov_weekly_moi148.csv"
"weekly",105,2283,0,2,1,0,0,0,1.165,5.172,20.55213,0,2.8,"LOCALLY_SOLVED","OK","9168.012659;9171.485319;9174.957978;9178.430637;9181.903296;9185.375956;9188.848615;9192.321274;9195.793933;9199.266593;9202.739252;9206.211911;9209.68457","9135.8;9155.8;9123.07;9168.48;9097.38;9109.48;9061.98;9058.14;9033.5;9064.66;9038.48;9025.31;9001.11","A","aa68d57","clean","not_recorded","not_recorded","1.9.4","not_recorded","not_recorded","not_recorded","Windows-x86_64","m4_innov_weekly_moi148.csv"
"weekly",108,2283,5,2,0,0,0,0,1.8769,9.6964,30.687268,0,3.77,"LOCALLY_SOLVED","OK","15952.282369;15963.240388;15895.226956;15820.863312;15783.049346;15777.114069;15747.138773;15696.184291;15646.734377;15616.123627;15588.270133;15551.803749;15508.070773","15926.84;16078.017;15963.238;15970.428;16056.811;16086.342;16092.328;16042.099;16027.739;16096.719;16115.75;15955.488;15951.666","A","aa68d57","clean","not_recorded","not_recorded","1.9.4","not_recorded","not_recorded","not_recorded","Windows-x86_64","m4_innov_weekly_moi148.csv"
"weekly",88,2283,1,2,4,0,0,0,0.5867,2.0886,34.046145,0,12.15,"LOCALLY_SOLVED","OK","12019.205363;12051.008474;12059.010036;12085.380371;12099.347181;12121.689479;12138.376224;12158.881884;12176.808819;12196.47704;12214.969457;12234.255836;12253.006092","12154.01;12042.04;12027.43;11998.81;12089.79;12025.85;12079.76;12053.18;12179.34;12133.8;12093.14;12163.75;12117.78","A","aa68d57","clean","not_recorded","not_recorded","1.9.4","not_recorded","not_recorded","not_recorded","Windows-x86_64","m4_innov_weekly_moi148.csv"
"weekly",103,2283,5,1,1,0,0,0,2.9389,2.7156,44.661319,0,6.97,"LOCALLY_SOLVED","OK","4087.012927;4091.439985;4059.981475;4090.551352;4091.185781;4094.839962;4091.75136;4098.852726;4099.196806;4101.31794;4102.117694;4104.733869;4105.995258","4153.94;4375.42;4063.47;3975.35;4202.22;4212.67;4171.08;4025.43;4260.1;4159.33;4272.43;3968.74;3905.78","A","aa68d57","clean","not_recorded","not_recorded","1.9.4","not_recorded","not_recorded","not_recorded","Windows-x86_64","m4_innov_weekly_moi148.csv"
"weekly",92,2283,3,2,3,0,0,0,2.2534,2.6671,187.266547,0,12.96,"LOCALLY_SOLVED","OK","22711.653081;23010.056637;22873.120524;22583.677369;22561.119627;22616.932772;22597.783337;22504.427752;22440.636568;22412.246198;22382.081997;22332.40782;22280.35626","21837.03;22832.08;22198.61;22399.36;22658.55;22969.77;22908.66;22311.88;21853.35;22670.54;22686.31;21102.33;21032.34","A","aa68d57","clean","not_recorded","not_recorded","1.9.4","not_recorded","not_recorded","not_recorded","Windows-x86_64","m4_innov_weekly_moi148.csv"
"weekly",109,2283,5,2,0,0,0,0,2.201,10.0157,30.97366,0,4.12,"LOCALLY_SOLVED","OK","14196.458531;14208.294344;14133.172546;14054.814553;14019.495958;14016.260243;13983.684851;13927.922137;13876.866214;13847.893275;13820.26746;13781.048265;13734.473793","14171.645;14318.713;14198.442;14206.103;14300.423;14334.406;14340.354;14293.978;14288.988;14354.158;14370.531;14207.81;14198.367","A","aa68d57","clean","not_recorded","not_recorded","1.9.4","not_recorded","not_recorded","not_recorded","Windows-x86_64","m4_innov_weekly_moi148.csv"
"weekly",116,2283,5,2,0,0,0,0,10.3077,8.2546,169.146713,0,3.94,"LOCALLY_SOLVED","OK","14294.141134;14424.110895;13929.362289;13456.149161;13315.338565;13337.08794;13123.186947;12787.765075;12516.710159;12385.448456;12232.41222;11995.444332;11734.074167","14539.1;14894.1;13984.77;13907.03;14293.59;14685.26;15017.67;14100.07;14408.13;14676.51;15205.38;13875.72;14094.91","A","aa68d57","clean","not_recorded","not_recorded","1.9.4","not_recorded","not_recorded","not_recorded","Windows-x86_64","m4_innov_weekly_moi148.csv"
"weekly",115,2283,4,1,0,0,0,0,2.8017,3.2233,96.888752,0,4.88,"LOCALLY_SOLVED","OK","11249.199627;11288.385945;11327.770983;11307.090322;11304.455633;11314.537201;11324.817963;11326.264536;11329.536072;11335.056843;11340.696751;11345.030798;11349.515281","11217.92;11137.09;11088.75;11045.76;10958.57;11019.01;10980.71;11030.15;10980.93;10789.29;10912.5;10962.03;10959.78","A","aa68d57","clean","not_recorded","not_recorded","1.9.4","not_recorded","not_recorded","not_recorded","Windows-x86_64","m4_innov_weekly_moi148.csv"
"weekly",121,2283,5,2,0,0,0,0,1.4375,5.1829,29.052918,0,4.68,"LOCALLY_SOLVED","OK","10406.190779;10441.080158;10362.304082;10346.300076;10377.323935;10412.859235;10384.971804;10355.6264;10361.643874;10388.111271;10385.930386;10364.643485;10357.11292","10465.971;10496.016;10403.031;10399.53;10497.08;10528.68;10569.283;10488.464;10554.103;10585.971;10651.968;10589.396;10672.134","A","aa68d57","clean","not_recorded","not_recorded","1.9.4","not_recorded","not_recorded","not_recorded","Windows-x86_64","m4_innov_weekly_moi148.csv"
"weekly",107,2283,3,2,2,0,0,0,0.6709,3.6343,44.707564,0,9.03,"LOCALLY_SOLVED","OK","23906.051212;23942.867284;23979.212063;24020.09539;24057.054734;24095.652103;24133.355677;24171.830113;24209.777891;24248.026612;24286.084387;24324.274305;24362.378083","24019.73;23983.72;24168.42;24240.09;24481.23;24419.29;24441.25;24333.51;24398.35;24222.27;24359.23;24297.26;24345.73","A","aa68d57","clean","not_recorded","not_recorded","1.9.4","not_recorded","not_recorded","not_recorded","Windows-x86_64","m4_innov_weekly_moi148.csv"
"weekly",127,2283,5,2,0,0,0,0,6.0391,13.3273,51.464723,0,3.87,"LOCALLY_SOLVED","OK","11180.856435;11249.465762;11251.267412;11397.499009;11493.778635;11592.437699;11641.620018;11730.761132;11817.894072;11915.192262;11993.168677;12075.516603;12157.576361","11173.39;10918.46;10850.02;10756.78;10815.1;10764.33;10842.66;10886.6;10968.92;11026.69;11039.92;11213.69;11323.96","A","aa68d57","clean","not_recorded","not_recorded","1.9.4","not_recorded","not_recorded","not_recorded","Windows-x86_64","m4_innov_weekly_moi148.csv"
"weekly",128,2283,5,1,0,0,0,0,2.8487,2.6935,38.485793,0,5.2,"LOCALLY_SOLVED","OK","3604.734028;3596.738319;3584.960479;3598.736519;3598.774201;3598.19969;3598.935367;3602.268676;3603.084361;3604.51445;3605.996596;3607.708863;3609.062753","3659.91;3836.54;3603.72;3518.12;3731.7;3682.25;3703.91;3552.16;3731.15;3699.87;3741.75;3541.9;3452.87","A","aa68d57","clean","not_recorded","not_recorded","1.9.4","not_recorded","not_recorded","not_recorded","Windows-x86_64","m4_innov_weekly_moi148.csv"
"weekly",123,2283,1,1,1,0,0,0,4.6887,0.3174,68.127379,0,6.66,"LOCALLY_SOLVED","OK","475.128414;475.061235;475.041748;475.036095;475.034455;475.03398;475.033842;475.033802;475.03379;475.033787;475.033786;475.033785;475.033785","440.2;431.45;435.3;432.77;440.92;454.74;497.32;484.31;473.21;461.88;466.64;483.21;471.99","A","aa68d57","clean","not_recorded","not_recorded","1.9.4","not_recorded","not_recorded","not_recorded","Windows-x86_64","m4_innov_weekly_moi148.csv"
"weekly",130,2283,5,2,0,0,0,0,1.4516,6.9915,16.964479,0,4.1,"LOCALLY_SOLVED","OK","8178.220069;8190.552851;8197.544082;8205.212525;8213.178095;8223.967068;8233.612976;8242.821754;8251.544727;8260.630935;8269.90476;8279.291819;8288.501688","8142.17;8164.91;8155.02;8197.46;8121.84;8135.96;8115.75;8106.23;8078.34;8105.2;8077.74;8059.49;8032.97","A","aa68d57","clean","not_recorded","not_recorded","1.9.4","not_recorded","not_recorded","not_recorded","Windows-x86_64","m4_innov_weekly_moi148.csv"
"weekly",112,2283,1,2,4,0,0,0,0.7105,2.3288,29.262158,0,11.21,"LOCALLY_SOLVED","OK","9511.898755;9542.333481;9548.950684;9572.996936;9585.217316;9605.461727;9620.261713;9638.755823;9654.743415;9672.431717;9688.966061;9706.283383;9723.069443","9609.45;9520.42;9512.01;9471.4;9562.31;9488.15;9556.86;9534.86;9647.41;9594.13;9576.58;9662.18;9644.83","A","aa68d57","clean","not_recorded","not_recorded","1.9.4","not_recorded","not_recorded","not_recorded","Windows-x86_64","m4_innov_weekly_moi148.csv"
"weekly",125,2283,3,2,1,0,0,0,1.7791,3.8351,51.024368,0,7.37,"LOCALLY_SOLVED","OK","10846.615866;10891.506189;10874.651575;10860.986867;10861.653046;10869.994504;10871.638525;10869.96965;10869.537838;10871.06365;10872.391178;10872.965608;10873.401335","10927.21;11218.64;10974.46;10771.82;10862.93;11054.22;11031.79;11089.91;11069.27;11163.08;11300.69;11152.85;11055.06","A","aa68d57","clean","not_recorded","not_recorded","1.9.4","not_recorded","not_recorded","not_recorded","Windows-x86_64","m4_innov_weekly_moi148.csv"
"weekly",133,2283,5,2,0,0,0,0,0.6371,3.0374,29.180582,0,3.81,"LOCALLY_SOLVED","OK","13852.020614;13890.903598;13836.052403;13819.479829;13833.900263;13864.86389;13854.77974;13839.324881;13836.1197;13851.06784;13855.566846;13849.956237;13844.168286","13883.352;13943.084;13817.27;13799.658;13890.442;13929.041;13978.179;13895.258;13956.526;13983.295;14057.238;13958.295;14011.606","A","aa68d57","clean","not_recorded","not_recorded","1.9.4","not_recorded","not_recorded","not_recorded","Windows-x86_64","m4_innov_weekly_moi148.csv"
"weekly",99,2283,5,1,5,0,0,0,0.8482,2.5864,48.644755,0,20.54,"LOCALLY_SOLVED","OK","15037.235231;14969.31101;14935.05446;14896.653413;14891.190289;14872.617811;14847.417963;14808.4589;14755.421703;14710.312582;14671.259483;14649.046597;14633.723107","14837.74;14751.79;14883.29;15009.8;14963.45;14930.14;14847.66;14828.55;14864.72;14893.35;14811.6;14898.23;14855.39","A","aa68d57","clean","not_recorded","not_recorded","1.9.4","not_recorded","not_recorded","not_recorded","Windows-x86_64","m4_innov_weekly_moi148.csv"
"weekly",134,2283,5,2,0,0,0,0,0.8553,3.4936,29.759427,0,3.3,"LOCALLY_SOLVED","OK","12100.466952;12137.210848;12075.148333;12056.338767;12073.934796;12105.813768;12091.165276;12071.114204;12068.099527;12084.644616;12087.437525;12077.814163;12069.97863","12132.819;12188.302;12057.06;12039.798;12138.491;12181.638;12230.64;12151.594;12222.102;12245.022;12316.353;12215.006;12262.678","A","aa68d57","clean","not_recorded","not_recorded","1.9.4","not_recorded","not_recorded","not_recorded","Windows-x86_64","m4_innov_weekly_moi148.csv"
"weekly",60,2284,1,1,0,0,0,0,3.845,6.296,56.554319,0,3.46,"LOCALLY_SOLVED","OK","9040.567251;9042.29755;9042.764095;9042.889891;9042.923809;9042.932955;9042.935421;9042.936086;9042.936265;9042.936313;9042.936326;9042.93633;9042.936331","9160.47;9180.81;9257.59;9244.22;9195.97;9383.28;9480.43;9506.87;9431.19;9450.03;9630.17;9660.81;9601.98","A","aa68d57","clean","not_recorded","not_recorded","1.9.4","not_recorded","not_recorded","not_recorded","Windows-x86_64","m4_innov_weekly_moi148.csv"
"weekly",132,2283,4,2,1,0,0,0,0.7844,4.3809,41.0545,0,7.57,"LOCALLY_SOLVED","OK","22633.248857;22660.907655;22691.704408;22727.899587;22756.631631;22786.005734;22816.208553;22847.053844;22876.96799;22906.950051;22937.082543;22967.288588;22997.374832","22735.69;22695.8;22873.78;22912.73;23157.6;23052.45;23109.41;23066.29;23133.89;22943.61;23070.07;23056.38;23135.75","A","aa68d57","clean","not_recorded","not_recorded","1.9.4","not_recorded","not_recorded","not_recorded","Windows-x86_64","m4_innov_weekly_moi148.csv"
