"quarterly",15604,184,1,1,2,0,0,1,10.1892,2.9921,81.111111,0,11.17,"LOCALLY_SOLVED","OK","2504.651773;2579.400838;2480.264849;2559.203877;2541.40543;2548.505846;2555.040225;2561.053691","2479.0;2458.0;2427.0;2351.0;2229.0;2170.0;2137.0;2137.0","A","aa68d57","clean","not_recorded","not_recorded","1.9.4","not_recorded","not_recorded","not_recorded","Windows-x86_64","m4_innov_quarterly.csv"
"quarterly",6030,39,1,1,0,0,0,0,3.9758,0.3548,582.8,0,0.45,"LOCALLY_SOLVED","OK","5029.457318;5042.473505;5047.537305;5049.507318;5050.273729;5050.571892;5050.68789;5050.733017","4883.0;4928.0;5023.0;4947.0;5044.0;5362.0;5434.0;5616.0","A","aa68d57","clean","not_recorded","not_recorded","1.9.4","not_recorded","not_recorded","not_recorded","Windows-x86_64","m4_innov_quarterly.csv"
"quarterly",16812,70,1,1,1,0,0,0,12.5552,1.6991,147.727273,0,1.61,"LOCALLY_SOLVED","OK","1826.229796;1848.150123;1827.935709;1846.57697;1829.386434;1845.239145;1830.620145;1844.101446","1880.0;1810.0;2000.0;2130.0;2160.0;2160.0;2210.0;2280.0","A","aa68d57","clean","not_recorded","not_recorded","1.9.4","not_recorded","not_recorded","not_recorded","Windows-x86_64","m4_innov_quarterly.csv"
"quarterly",5193,102,1,0,0,2,1,1,4.4749,1.0289,503.636969,0,3.13,"LOCALLY_SOLVED","OK","11139.082606;12000.406001;11376.972954;11650.558152;11617.037125;12615.924491;11890.160747;12121.641472","10817.044;11618.729;10814.077;11164.004;11328.821;11955.038;11445.856;11122.632","A","aa68d57","clean","not_recorded","not_recorded","1.9.4","not_recorded","not_recorded","not_recorded","Windows-x86_64","m4_innov_quarterly.csv"
"quarterly",6019,98,0,0,0,0,1,0,2.108,0.8473,199.574468,0,0.38,"LOCALLY_SOLVED","OK","7782.12766;8342.12766;8112.12766;7972.12766;7964.255319;8524.255319;8294.255319;8154.255319","7830.0;8320.0;7840.0;7860.0;7740.0;8600.0;8010.0;7840.0","A","aa68d57","clean","not_recorded","not_recorded","1.9.4","not_recorded","not_recorded","not_recorded","Windows-x86_64","m4_innov_quarterly.csv"
"quarterly",15287,162,0,1,0,0,0,1,4.4006,1.5667,279.050633,0,1.86,"LOCALLY_SOLVED","OK","10099.271399;10100.868581;10146.976247;10179.818621;10199.956364;10220.094107;10240.23185;10260.369593","9990.0;9950.0;9890.0;9700.0;9620.0;9660.0;9630.0;9510.0","A","aa68d57","clean","not_recorded","not_recorded","1.9.4","not_recorded","not_recorded","not_recorded","Windows-x86_64","m4_innov_quarterly.csv"
"quarterly",18662,99,2,2,1,0,0,0,17.5488,3.6928,1077.006316,0,1.74,"LOCALLY_SOLVED","OK","23769.824948;23901.708744;24075.90379;24456.227992;24867.567469;25219.962153;25549.758478;25893.447521","22406.8;21837.8;20345.4;20983.8;19612.4;19176.4;20796.9;20757.6","A","aa68d57","clean","not_recorded","not_recorded","1.9.4","not_recorded","not_recorded","not_recorded","Windows-x86_64","m4_innov_quarterly.csv"
"quarterly",18303,71,0,1,1,0,0,0,85.2468,2.4515,3803.940299,0,0.83,"LOCALLY_SOLVED","OK","8732.874318;8810.609049;8888.343779;8966.07851;9043.81324;9121.547971;9199.282702;9277.017432","1878.0;4179.0;7947.0;41843.0;4668.0;22163.0;4356.0;2240.0","A","aa68d57","clean","not_recorded","not_recorded","1.9.4","not_recorded","not_recorded","not_recorded","Windows-x86_64","m4_innov_quarterly.csv"
"quarterly",12313,115,0,1,1,0,0,0,12.9167,1.2827,292.275354,0,1.84,"LOCALLY_SOLVED","OK","2877.136319;2877.136319;2877.136319;2877.136319;2877.136319;2877.136319;2877.136319;2877.136319","2129.87912;3084.19879;2553.83623;3056.38838;3054.34563;3122.95888;3100.8107;3772.83278","A","aa68d57","clean","not_recorded","not_recorded","1.9.4","not_recorded","not_recorded","not_recorded","Windows-x86_64","m4_innov_quarterly.csv"
"quarterly",20181,97,0,1,0,0,0,0,13.0563,1.8963,1092.903226,0,0.35,"LOCALLY_SOLVED","OK","14850.0;14850.0;14850.0;14850.0;14850.0;14850.0;14850.0;14850.0","13120.0;13110.0;15310.0;15550.0;15660.0;18350.0;18730.0;18610.0","A","aa68d57","clean","not_recorded","not_recorded","1.9.4","not_recorded","not_recorded","not_recorded","Windows-x86_64","m4_innov_quarterly.csv"
"quarterly",15876,56,1,0,0,0,0,0,63.3731,1.2525,452.877073,0,0.35,"LOCALLY_SOLVED","OK","1001.245741;1094.219223;1168.958863;1229.040659;1277.339289;1316.165652;1347.377438;1372.468008","939.52;750.91;730.76;781.73;863.77;602.01;439.92;160.38","A","aa68d57","clean","not_recorded","not_recorded","1.9.4","not_recorded","not_recorded","not_recorded","Windows-x86_64","m4_innov_quarterly.csv"
"quarterly",8896,103,2,0,1,2,1,1,12.6357,1.1752,358.989899,0,2.89,"LOCALLY_SOLVED","OK","4428.725578;2794.452627;3783.530305;2444.073614;4371.836025;2857.428232;3979.072726;2610.424506","4120.0;3420.0;3750.0;2980.0;4720.0;3240.0;4570.0;3160.0","A","aa68d57","clean","not_recorded","not_recorded","1.9.4","not_recorded","not_recorded","not_recorded","Windows-x86_64","m4_innov_quarterly.csv"
"quarterly",5685,42,0,1,2,0,0,0,40.9795,3.4884,305.294211,0,0.87,"LOCALLY_SOLVED","OK","3013.167295;2958.668498;3027.122098;3095.575697;3164.029297;3232.482897;3300.936496;3369.390096","2454.54;1884.95;2070.84;2256.83;1948.95;1824.06;2013.29;2188.07","A","aa68d57","clean","not_recorded","not_recorded","1.9.4","not_recorded","not_recorded","not_recorded","Windows-x86_64","m4_innov_quarterly.csv"
"quarterly",22149,106,0,1,1,0,0,0,36.7073,1.9292,333.205882,0,1.5,"LOCALLY_SOLVED","OK","2096.778153;2096.778153;2096.778153;2096.778153;2096.778153;2096.778153;2096.778153;2096.778153","1759.0;1678.0;1059.0;1352.0;1568.0;1062.0;2607.0;1567.0","A","aa68d57","clean","not_recorded","not_recorded","1.9.4","not_recorded","not_recorded","not_recorded","Windows-x86_64","m4_innov_quarterly.csv"
"quarterly",18574,159,2,2,2,0,0,0,1.5511,0.7191,56.643226,0,3.3,"LOCALLY_SOLVED","OK","2521.89962;2533.131387;2552.253997;2572.574788;2591.158932;2608.746366;2626.435957;2644.44176","2528.7;2558.3;2595.0;2608.4;2629.8;2638.5;2686.6;2731.2","A","aa68d57","clean","not_recorded","not_recorded","1.9.4","not_recorded","not_recorded","not_recorded","Windows-x86_64","m4_innov_quarterly.csv"
"quarterly",19495,39,0,1,1,0,0,0,1.9373,0.4559,254.857143,0,0.25,"LOCALLY_SOLVED","OK","5955.94039;6013.805993;6071.671596;6129.537199;6187.402803;6245.268406;6303.134009;6360.999612","5850.0;5850.0;6050.0;5740.0;6050.0;6180.0;6340.0;6370.0","A","aa68d57","clean","not_recorded","not_recorded","1.9.4","not_recorded","not_recorded","not_recorded","Windows-x86_64","m4_innov_quarterly.csv"
"quarterly",19711,103,0,2,1,0,0,1,5.6701,0.3159,957.941414,0,1.01,"LOCALLY_SOLVED","OK","4664.554006;4733.847149;4780.697017;4827.81662;4882.341643;4936.866665;4991.391688;5045.916711","4628.7;4714.3;4761.7;4861.2;4920.9;5644.3;5694.7;5909.6","A","aa68d57","clean","not_recorded","not_recorded","1.9.4","not_recorded","not_recorded","not_recorded","Windows-x86_64","m4_innov_quarterly.csv"
"quarterly",16513,78,2,1,2,0,0,2,1.0482,0.4962,219.189189,0,2.16,"LOCALLY_SOLVED","OK","10080.296344;10193.451401;10256.437971;10267.647222;10292.885205;10326.113353;10404.963678;10523.785243","10020.0;10190.0;10140.0;10160.0;10330.0;10580.0;10600.0;10620.0","A","aa68d57","clean","not_recorded","not_recorded","1.9.4","not_recorded","not_recorded","not_recorded","Windows-x86_64","m4_innov_quarterly.csv"
"quarterly",16924,70,0,1,0,2,0,0,3.7184,0.3389,518.030303,0,0.65,"LOCALLY_SOLVED","OK","5057.775186;4910.100396;4743.827668;4739.072447;4762.426985;4742.278306;4903.824605;4923.348547","5100.0;4790.0;4880.0;4930.0;4360.0;4560.0;4610.0;4960.0","A","aa68d57","clean","not_recorded","not_recorded","1.9.4","not_recorded","not_recorded","not_recorded","Windows-x86_64","m4_innov_quarterly.csv"
"quarterly",21148,126,3,2,2,1,0,0,3.724,1.4047,121.032787,0,3.31,"LOCALLY_SOLVED","OK","4335.114843;4368.344272;4392.732517;4407.052423;4420.466566;4441.698876;4467.99205;4493.310784","4342.7;4406.3;4484.9;4558.1;4628.6;4695.1;4757.1;4814.0","A","aa68d57","clean","not_recorded","not_recorded","1.9.4","not_recorded","not_recorded","not_recorded","Windows-x86_64","m4_innov_quarterly.csv"
"quarterly",2341,102,1,0,0,2,0,0,1.4078,0.6894,20.693878,0,0.96,"LOCALLY_SOLVED","OK","991.919175;999.230295;1002.105244;1003.863774;998.734426;1001.024601;1004.752775;1007.702396","995.0;998.0;1010.0;1018.0;1024.0;1034.0;1030.0;1012.0","A","aa68d57","clean","not_recorded","not_recorded","1.9.4","not_recorded","not_recorded","not_recorded","Windows-x86_64","m4_innov_quarterly.csv"
"quarterly",5171,74,0,1,1,0,0,1,9.4091,1.9298,162.857143,0,1.16,"LOCALLY_SOLVED","OK","3281.442786;3361.916598;3607.553614;3459.565604;3476.541618;3500.83384;3525.126062;3549.418283","3119.0;2785.0;3416.0;3121.0;3970.0;3056.0;3402.0;3366.0","A","aa68d57","clean","not_recorded","not_recorded","1.9.4","not_recorded","not_recorded","not_recorded","Windows-x86_64","m4_innov_quarterly.csv"
"quarterly",15363,80,2,1,2,0,0,0,24.032,1.867,1281.052632,0,2.24,"LOCALLY_SOLVED","OK","10232.999918;11623.711503;11965.295438;11300.663202;11045.708685;11352.105759;11519.162098;11383.979617","7900.0;7580.0;9610.0;10070.0;8080.0;8750.0;9750.0;9550.0","A","aa68d57","clean","not_recorded","not_recorded","1.9.4","not_recorded","not_recorded","not_recorded","Windows-x86_64","m4_innov_quarterly.csv"
"quarterly",9101,106,0,1,1,0,0,0,9.0766,1.9436,1166.32451,0,0.52,"LOCALLY_SOLVED","OK","22760.716768;22970.854251;23180.991735;23391.129219;23601.266702;23811.404186;24021.541669;24231.679153","23266.0;25014.0;25324.2;25189.1;26097.3;25932.2;26947.6;28334.2","A","aa68d57","clean","not_recorded","not_recorded","1.9.4","not_recorded","not_recorded","not_recorded","Windows-x86_64","m4_innov_quarterly.csv"
"quarterly",10106,126,1,1,2,1,0,1,0.6718,0.3173,50.034836,0,10.01,"LOCALLY_SOLVED","OK","2293.736724;2310.270216;2322.820876;2334.751672;2352.129188;2365.677546;2379.688982;2392.44061","2294.0;2314.92;2338.29;2361.75;2378.62;2389.84;2397.8;2403.32","A","aa68d57","clean","not_recorded","not_recorded","1.9.4","not_recorded","not_recorded","not_recorded","Windows-x86_64","m4_innov_quarterly.csv"
"quarterly",22327,52,0,1,1,0,0,0,29.572,1.3735,929.705625,0,1.07,"LOCALLY_SOLVED","OK","5060.63171;5060.63171;5060.63171;5060.63171;5060.63171;5060.63171;5060.63171;5060.63171","3051.289;4185.943;4547.641;3423.465;3345.099;3869.544;4279.107;3567.351","A","aa68d57","clean","not_recorded","not_recorded","1.9.4","not_recorded","not_recorded","not_recorded","Windows-x86_64","m4_innov_quarterly.csv"
"quarterly",2324,164,0,1,1,1,0,1,142.8927,12.4355,334.73125,0,11.34,"LOCALLY_SOLVED","OK","4423.985857;4177.95645;4996.053316;5013.706046;5238.076257;5013.893459;5759.345995;5775.431221","2743.0;1201.0;1014.0;694.0;861.0;300.0;163.0;122.0","A","aa68d57","clean","not_recorded","not_recorded","1.9.4","not_recorded","not_recorded","not_recorded","Windows-x86_64","m4_innov_quarterly.csv"
"quarterly",21676,96,0,1,1,0,0,2,3.1071,0.374,310.660094,0,2.75,"LOCALLY_SOLVED","OK","3532.107407;3680.115055;3632.330191;3800.534381;3832.994762;3687.377259;3763.161531;3666.509482","3414.832469;3644.172085;3477.533088;3953.987959;3951.69636;3988.56575;3791.691509;3686.153125","A","aa68d57","clean","not_recorded","not_recorded","1.9.4","not_recorded","not_recorded","not_recorded","Windows-x86_64","m4_innov_quarterly.csv"
"quarterly",10067,37,0,2,1,0,0,0,3.0667,0.5597,88.618182,0,0.23,"LOCALLY_SOLVED","OK","1533.020248;1569.540497;1606.060745;1642.580994;1679.101242;1715.621491;1752.141739;1788.661987","1538.5;1524.0;1511.1;1572.7;1608.8;1639.9;1720.3;1791.7","A","aa68d57","clean","not_recorded","not_recorded","1.9.4","not_recorded","not_recorded","not_recorded","Windows-x86_64","m4_innov_quarterly.csv"
"quarterly",9880,162,1,1,1,0,0,0,1.4231,0.2834,505.063291,0,4.68,"LOCALLY_SOLVED","OK","9948.544872;9991.386953;9961.520546;9982.34125;9967.826557;9977.945154;9970.891198;9975.808707","9870.0;9990.0;10300.0;10280.0;9830.0;9910.0;10140.0;10030.0","A","aa68d57","clean","not_recorded","not_recorded","1.9.4","not_recorded","not_recorded","not_recorded","Windows-x86_64","m4_innov_quarterly.csv"
"quarterly",11642,56,1,1,0,0,1,1,4.2094,1.677,163.846154,0,0.5,"LOCALLY_SOLVED","OK","6495.317213;6517.457135;6467.877848;6415.400521;6315.907892;6341.628686;6294.51997;6243.747177","6520.0;6580.0;6610.0;6620.0;6590.0;6750.0;6790.0;6830.0","A","aa68d57","clean","not_recorded","not_recorded","1.9.4","not_recorded","not_recorded","not_recorded","Windows-x86_64","m4_innov_quarterly.csv"
"quarterly",18199,71,1,0,0,0,0,0,38.3935,0.9354,615.522388,0,0.28,"LOCALLY_SOLVED","OK","1304.763575;1246.349809;1230.496693;1226.19426;1225.026608;1224.709715;1224.623712;1224.600371","2600.0;1360.0;1050.0;790.0;900.0;2900.0;1240.0;660.0","A","aa68d57","clean","not_recorded","not_recorded","1.9.4","not_recorded","not_recorded","not_recorded","Windows-x86_64","m4_innov_quarterly.csv"
"quarterly",1257,67,0,1,1,0,0,0,0.5103,0.1494,48.592946,0,0.32,"LOCALLY_SOLVED","OK","1384.196568;1396.142417;1408.088266;1420.034114;1431.979963;1443.925811;1455.87166;1467.817509","1378.2788;1390.0544;1399.1624;1411.7964;1433.9272;1426.6044;1457.8633;1475.4701","A","aa68d57","clean","not_recorded","not_recorded","1.9.4","not_recorded","not_recorded","not_recorded","Windows-x86_64","m4_innov_quarterly.csv"
"quarterly",21033,121,3,1,0,1,0,0,9.6012,0.7697,339.5387,0,5.89,"LOCALLY_SOLVED","OK","3005.350821;3092.978217;2777.29976;2561.528046;2656.936397;2729.987729;2714.971209;2791.934946","2824.94403;3241.99151;3068.12557;3050.25752;2408.90956;2279.60562;2478.72377;2839.17914","A","aa68d57","clean","not_recorded","not_recorded","1.9.4","not_recorded","not_recorded","not_recorded","Windows-x86_64","m4_innov_quarterly.csv"
"quarterly",23008,109,1,1,0,0,0,0,16.6064,3.3523,134.04781,0,0.4,"LOCALLY_SOLVED","OK","2981.658292;2998.757046;3019.547752;3041.208834;3063.075109;3084.989757;3106.915809;3128.844549","2925.39;2977.23;2920.08;2918.9;2253.25;2270.89;2274.46;2289.82","A","aa68d57","clean","not_recorded","not_recorded","1.9.4","not_recorded","not_recorded","not_recorded","Windows-x86_64","m4_innov_quarterly.csv"
"quarterly",16963,70,0,1,0,0,0,0,3.8167,0.4427,79.348485,0,0.35,"LOCALLY_SOLVED","OK","917.0;917.0;917.0;917.0;917.0;917.0;917.0;917.0","907.0;983.0;900.0;885.0;877.0;887.0;970.0;884.0","A","aa68d57","clean","not_recorded","not_recorded","1.9.4","not_recorded","not_recorded","not_recorded","Windows-x86_64","m4_innov_quarterly.csv"
"quarterly",16685,70,0,1,1,0,0,1,9.5845,1.4842,873.651515,0,0.9,"LOCALLY_SOLVED","OK","12743.699283;12878.667611;12520.638393;12594.159287;12716.287999;12818.528291;12920.768583;13023.008875","13147.0;13496.0;13637.0;14203.0;14133.0;14592.0;14825.0;14556.0","A","aa68d57","clean","not_recorded","not_recorded","1.9.4","not_recorded","not_recorded","not_recorded","Windows-x86_64","m4_innov_quarterly.csv"
"quarterly",23780,70,0,1,1,0,0,1,4.5343,0.6921,401.954545,0,0.67,"LOCALLY_SOLVED","OK","6304.744359;6285.152841;6184.89244;6282.569129;6365.305294;6435.203329;6505.101365;6574.9994","6375.0;5896.0;5836.0;6079.0;5692.0;6096.0;6427.0;6452.0","A","aa68d57","clean","not_recorded","not_recorded","1.9.4","not_recorded","not_recorded","not_recorded","Windows-x86_64","m4_innov_quarterly.csv"
"quarterly",19424,103,1,0,2,0,1,0,40.4806,3.3545,238.393434,0,2.24,"LOCALLY_SOLVED","OK","3709.704966;1249.382638;2144.263531;3153.744193;3716.788961;1251.589047;2144.950748;3153.958236","2543.39;666.96;1360.56;2084.42;2832.08;741.62;1526.53;2371.31","A","aa68d57","clean","not_recorded","not_recorded","1.9.4","not_recorded","not_recorded","not_recorded","Windows-x86_64","m4_innov_quarterly.csv"
"quarterly",23906,63,0,1,0,1,0,0,16.3728,0.6806,690.783051,0,0.65,"LOCALLY_SOLVED","OK","2730.802921;3029.938693;3408.583505;3107.578931;2981.393549;3108.44482;3269.265789;3141.420786","2914.1;3439.4;2546.1;3081.7;2133.9;2600.2;2807.3;2679.3","A","aa68d57","clean","not_recorded","not_recorded","1.9.4","not_recorded","not_recorded","not_recorded","Windows-x86_64","m4_innov_quarterly.csv"
"quarterly",11438,72,0,1,2,0,0,0,0.6747,0.3701,23.07402,0,0.91,"LOCALLY_SOLVED","OK","1253.806285;1261.527077;1267.158096;1272.789116;1278.420136;1284.051156;1289.682176;1295.313196","1238.333333;1241.7;1276.333333;1275.066667;1273.0;1283.133333;1285.166667;1306.033333","A","aa68d57","clean","not_recorded","not_recorded","1.9.4","not_recorded","not_recorded","not_recorded","Windows-x86_64","m4_innov_quarterly.csv"
"quarterly",6617,103,1,1,2,0,0,0,7.3343,0.1683,674.049,0,2.88,"LOCALLY_SOLVED","OK","1488.950342;1447.718078;1481.973147;1453.514614;1477.157483;1457.515386;1473.833708;1460.276722","1463.018;1479.127;1551.331;1547.179;1567.808;1605.845;1652.021;1730.118","A","aa68d57","clean","not_recorded","not_recorded","1.9.4","not_recorded","not_recorded","not_recorded","Windows-x86_64","m4_innov_quarterly.csv"
"quarterly",11677,36,0,1,0,0,1,1,4.4028,0.6497,275.9375,0,0.36,"LOCALLY_SOLVED","OK","3823.923781;3686.492236;3576.133198;4077.502354;4171.426135;4033.99459;3923.635552;4425.004708","4130.0;3750.0;3700.0;4020.0;4460.0;4170.0;3850.0;4040.0","A","aa68d57","clean","not_recorded","not_recorded","1.9.4","not_recorded","not_recorded","not_recorded","Windows-x86_64","m4_innov_quarterly.csv"
"quarterly",10782,118,0,1,1,0,0,0,9.9696,0.8124,519.105263,0,1.67,"LOCALLY_SOLVED","OK","3969.632715;3969.632715;3969.632715;3969.632715;3969.632715;3969.632715;3969.632715;3969.632715","4272.0;4089.0;4139.0;4346.0;4427.0;4619.0;4722.0;4517.0","A","aa68d57","clean","not_recorded","not_recorded","1.9.4","not_recorded","not_recorded","not_recorded","Windows-x86_64","m4_innov_quarterly.csv"
"quarterly",1290,98,1,1,1,1,0,2,3.2812,1.0342,380.744681,0,2.71,"LOCALLY_SOLVED","OK","12070.098551;11852.14598;12266.554802;12019.688883;12239.764266;12148.580582;12452.735234;12330.582281","12340.0;11170.0;12690.0;11800.0;12620.0;12280.0;12320.0;11420.0","A","aa68d57","clean","not_recorded","not_recorded","1.9.4","not_recorded","not_recorded","not_recorded","Windows-x86_64","m4_innov_quarterly.csv"
"quarterly",7363,35,0,1,0,0,0,0,11.4854,1.5858,120.593548,0,0.18,"LOCALLY_SOLVED","OK","1468.944118;1493.488235;1518.032353;1542.576471;1567.120588;1591.664706;1616.208824;1640.752941","1546.8;1666.4;1728.0;1727.7;1766.2;1819.0;1830.0;1884.6","A","aa68d57","clean","not_recorded","not_recorded","1.9.4","not_recorded","not_recorded","not_recorded","Windows-x86_64","m4_innov_quarterly.csv"
"quarterly",5529,31,0,1,1,0,0,0,2.8967,0.5144,121.97037,0,0.31,"LOCALLY_SOLVED","OK","2041.904221;2065.714958;2089.525696;2113.336434;2137.147171;2160.957909;2184.768646;2208.579384","2163.0;2051.7;2110.2;2075.1;2305.8;2198.1;2249.6;2171.3","A","aa68d57","clean","not_recorded","not_recorded","1.9.4","not_recorded","not_recorded","not_recorded","Windows-x86_64","m4_innov_quarterly.csv"
"quarterly",8618,74,0,1,0,0,0,0,31.4925,0.6879,1446.257143,0,0.33,"LOCALLY_SOLVED","OK","3251.0;3251.0;3251.0;3251.0;3251.0;3251.0;3251.0;3251.0","2869.0;4619.0;2251.0;1557.0;4276.0;3070.0;4802.0;2493.0","A","aa68d57","clean","not_recorded","not_recorded","1.9.4","not_recorded","not_recorded","not_recorded","Windows-x86_64","m4_innov_quarterly.csv"
"quarterly",7042,23,0,1,0,0,0,0,5.3003,0.4369,156.210526,0,0.17,"LOCALLY_SOLVED","OK","1337.0;1337.0;1337.0;1337.0;1337.0;1337.0;1337.0;1337.0","1396.0;1381.0;1361.0;1353.0;1354.0;1284.0;1183.0;1158.0","A","aa68d57","clean","not_recorded","not_recorded","1.9.4","not_recorded","not_recorded","not_recorded","Windows-x86_64","m4_innov_quarterly.csv"
"quarterly",7691,99,0,0,3,0,1,1,5.2091,1.3719,363.768421,0,2.13,"LOCALLY_SOLVED","OK","8028.610551;9009.150587;8442.348361;10754.402649;8151.362251;9161.133351;8623.666779;11000.92121","8168.0;9181.0;8603.0;11412.0;8667.0;9980.0;9569.0;11584.0","A","aa68d57","clean","not_recorded","not_recorded","1.9.4","not_recorded","not_recorded","not_recorded","Windows-x86_64","m4_innov_quarterly.csv"
"quarterly",8827,113,0,1,0,0,0,0,32.4249,4.8189,832.29722,0,0.38,"LOCALLY_SOLVED","OK","9715.655;9715.655;9715.655;9715.655;9715.655;9715.655;9715.655;9715.655","8923.032;8225.178;12175.127;11526.732;13590.038;15229.263;17274.84;18301.205","A","aa68d57","clean","not_recorded","not_recorded","1.9.4","not_recorded","not_recorded","not_recorded","Windows-x86_64","m4_innov_quarterly.csv"
"quarterly",5765,99,0,1,0,0,0,0,11.8454,1.4084,243.094737,0,0.61,"LOCALLY_SOLVED","OK","3096.8;3096.8;3096.8;3096.8;3096.8;3096.8;3096.8;3096.8","2846.4;2522.2;2529.4;2716.4;2782.4;2781.1;2873.9;2983.6","A","aa68d57","clean","not_recorded","not_recorded","1.9.4","not_recorded","not_recorded","not_recorded","Windows-x86_64","m4_innov_quarterly.csv"
